pair_ID	sentence_A	sentence_B	relatedness_score	entailment_judgement
5701	No hay ningún hombre rociando queso sobre la pizza	Un hombre está poniendo un poco de queso en una pizza .	3.8	CONTRADICTION
5710	Un hombre dispara una escopeta	No hay hombre disparando una escopeta	3.7	CONTRADICTION
5712	Un hombre está recargando una escopeta .	Un hombre dispara una escopeta	4.1	NEUTRAL
5717	Un hombre esta bailando en el suelo	Un hombre esta bailando en el techo	3.6	NEUTRAL
5718	Un cantante famoso baila en el techo .	Una persona esta bailando en el techo	4.5	ENTAILMENT
5722	Un cantante famoso baila en el techo .	Un hombre esta bailando en el techo	4.1	NEUTRAL
5725	El heno está siendo devorado por una vaca	Una vaca está comiendo heno	5.0	ENTAILMENT
5728	Una vaca está comiendo hierba	Una vaca no come heno	3.65	ENTAILMENT
5732	Un hombre esta almorzando	Un hombre esta comiendo	4.5	ENTAILMENT
5733	Un hombre esta vomitando	Un hombre esta comiendo	2.3	NEUTRAL
5736	Un hombre esta comiendo	Una mujer baila con gracia	1.0	NEUTRAL
5737	Un hombre esta comiendo	Una mujer esta durmiendo	1.1	NEUTRAL
5739	Una mujer esta bailando	Un hombre esta vomitando	1.2	NEUTRAL
5740	Un hombre esta comiendo	Una mujer esta bailando	1.1	NEUTRAL
5741	Un bebé está jugando con una muñeca .	Un bebé está jugando con un juguete	4.7	ENTAILMENT
5742	Un bebé no juega con una muñeca .	Un bebé está jugando con una muñeca .	3.85	CONTRADICTION
5744	Un tigre bebé está jugando con una pelota .	No hay tigre bebé jugando con una pelota .	3.5	CONTRADICTION
5749	Un tigre bebé está jugando con una pelota .	Un bebé está jugando con una muñeca .	2.1	NEUTRAL
5750	El hombre está jugando en un césped	El hombre está jugando en el césped	4.2	ENTAILMENT
5751	El hombre está jugando en el césped	No hay ningún hombre jugando en la hierba	3.6	CONTRADICTION
5752	El rinoceronte está pastando en la hierba	El animal está pastando en la hierba .	4.4	ENTAILMENT
5753	El rinoceronte está pastando en la hierba	No hay rinocerontes pastando en la hierba	2.8	CONTRADICTION
5755	El hombre está jugando en el césped	No hay rinocerontes pastando en la hierba	1.7	NEUTRAL
5756	El hombre está jugando en un césped	El rinoceronte está pastando en la hierba	1.0	NEUTRAL
5758	El hombre está jugando en el césped	El rinoceronte está pastando en la hierba	1.9	NEUTRAL
5761	Una mujer esta hablando con un hombre	Un hombre esta hablando con una mujer	4.5	ENTAILMENT
5762	Una mujer está rompiendo huevos	Una mujer esta rompiendo huevos	4.8	ENTAILMENT
5764	Un hombre esta hablando con una mujer	Una mujer esta rompiendo huevos	1.1	NEUTRAL
5765	Un hombre esta rompiendo huevos	Un hombre esta hablando con una mujer	1.8	NEUTRAL
5768	Una mujer esta hablando con un hombre	Una mujer está rompiendo huevos	1.6	NEUTRAL
5770	Una bicicleta está siendo montada por un hombre .	Un hombre anda en bicicleta	4.8	ENTAILMENT
5772	Un hombre está montando una bicicleta eléctrica .	Una persona está montando una bicicleta eléctrica .	4.5	ENTAILMENT
5773	Un hombre está montando una bicicleta eléctrica .	No hay hombre en bicicleta eléctrica	3.5	CONTRADICTION
5776	Un hombre está montando una bicicleta eléctrica .	Una bicicleta está siendo montada por un hombre .	4.6	ENTAILMENT
5777	Un hombre está montando una bicicleta eléctrica .	Un hombre no anda en bicicleta	2.6	CONTRADICTION
5779	Un gato está saltando a un contenedor .	Un gato está saltando a una caja .	4.4	ENTAILMENT
5781	Un niño está hablando con una hoja	Un joven está hablando con una hoja .	4.4	ENTAILMENT
5787	Un gato está saltando a una caja .	Un joven está hablando con una hoja .	1.0	NEUTRAL
5788	Un pez está siendo cortado por un hombre	Un hombre esta cortando un pescado	4.9	ENTAILMENT
5791	Un hombre está cortando un pescado	Una mujer está cortando un pescado	3.6	NEUTRAL
5792	Un hombre esta cortando un pescado	Un pez está siendo cortado por un hombre	4.8	ENTAILMENT
5794	Un hombre está cortando un pescado	Un pez está siendo cortado por un hombre	4.4	ENTAILMENT
5797	Una persona está friendo algo de comida .	Una persona está cocinando algo de comida	4.3	ENTAILMENT
5801	Una persona está pelando una papa	Una persona está friendo algo de comida .	2.3	NEUTRAL
5810	Un hombre rema en un bote	Un hombre dispara con un arma .	1.1	NEUTRAL
5811	Un hombre dispara con un arco .	Un hombre rema en un bote	1.6	NEUTRAL
5812	Un hombre dispara con una pistola	Un hombre rema en canoa	1.8	NEUTRAL
5813	Un hombre dispara con una pistola	Una mujer rema en un bote	1.0	NEUTRAL
5815	Una mujer está cortando un tomate	Una mujer está cortando un tomate	4.8	ENTAILMENT
5816	Un hombre esta cortando un tomate	Una mujer está cortando un tomate	3.5	NEUTRAL
5819	Una mujer está cortando un tomate	Una mujer baila cerca de una chimenea .	1.4	NEUTRAL
5820	No hay mujer bailando cerca del fuego	Una mujer está cortando un tomate	1.3	NEUTRAL
5821	Una mujer está cortando un tomate	Una mujer baila cerca de un fuego .	1.1	NEUTRAL
5822	Un hombre esta cortando un tomate	Una mujer baila cerca de un fuego .	1.1	NEUTRAL
5823	Una mujer está cortando un tomate	Una mujer baila cerca de un fuego .	1.5	NEUTRAL
5824	Una niña está tocando una guitarra	Una niña está tocando una guitarra	4.8	ENTAILMENT
5825	Una niña está tocando una guitarra	Un niño está tocando una guitarra	4.0	NEUTRAL
5828	Una guitarra está siendo tocada por un hombre	Una niña está tocando una guitarra	3.4	NEUTRAL
5829	Una niña está tocando una guitarra	Un hombre no toca la guitarra	3.1	NEUTRAL
5834	Un hombre se zambulle por un acantilado	No hay hombre zambulléndose por un acantilado	4.0	CONTRADICTION
5835	Un hombre esta montando una motocicleta	Una motocicleta está siendo conducida por un hombre .	5.0	ENTAILMENT
5839	Un hombre esta montando una motocicleta	Un hombre se zambulle de una roca	1.4	NEUTRAL
5841	Un hombre se zambulle por un acantilado	Un hombre esta montando una motocicleta	1.7	NEUTRAL
5842	El hombre esta tocando la guitarra	El hombre esta tocando el instrumento	4.4	ENTAILMENT
5845	No hay hombre tocando la guitarra	El hombre esta tocando la guitarra	4.2	CONTRADICTION
5847	El hombre esta tocando la guitarra	No hay hombre tocando la guitarra	3.1	CONTRADICTION
5851	Una mujer está hirviendo fideos en agua .	Una mujer hierve los fideos en agua	4.8	ENTAILMENT
5852	Una mujer está hirviendo fideos en agua .	Un hombre está hirviendo fideos en agua .	4.0	NEUTRAL
5853	Alguien está revolviendo fideos en el agua	Alguien está revolviendo comida en el agua .	4.5	ENTAILMENT
5855	Una mujer está hirviendo fideos en agua .	Alguien está revolviendo comida en el agua .	3.6	ENTAILMENT
5857	Alguien está revolviendo fideos en el agua	Una mujer hierve los fideos en agua	4.0	NEUTRAL
5859	Una mujer está hirviendo fideos en agua .	Alguien está revolviendo fideos en el agua	4.2	NEUTRAL
5860	Las mujeres cantan y bailan	Las personas cantan y bailan	4.5	ENTAILMENT
5861	Las mujeres no cantan ni bailan	Las mujeres cantan y bailan	3.9	CONTRADICTION
5864	Dos mujeres bailan y cantan frente a muchas personas .	Las mujeres cantan y bailan	4.5	ENTAILMENT
5865	Dos hombres bailan y cantan frente a una multitud .	Las mujeres cantan y bailan	3.1	NEUTRAL
5867	Las mujeres no cantan ni bailan	Dos mujeres bailan y cantan frente a una multitud .	3.6	NEUTRAL
5875	Un animal muerde el dedo de una persona .	Un animal muerde el dedo de alguien .	5.0	ENTAILMENT
5876	Un lémur está lamiendo el dedo de una persona .	Un animal muerde el dedo de alguien .	3.3	NEUTRAL
5879	Un hombre está patinando en un half pipe .	Una niña está patinando en un half pipe .	3.835	NEUTRAL
5882	Un patinador está haciendo acrobacias en un half pipe	Un hombre está patinando en un half pipe .	3.9	ENTAILMENT
5883	Un hombre está patinando en un half pipe .	Un patinador se cae de un medio tubo	3.6	NEUTRAL
5885	Una niña está patinando en un half pipe .	Un patinador está haciendo trucos en un half pipe	4.0	NEUTRAL
5886	Un patinador está haciendo trucos en un half pipe	Un hombre está patinando en un half pipe .	4.4	ENTAILMENT
5887	Un perro grande corre por el suelo .	Un perro corre por el suelo	4.2	ENTAILMENT
5890	Una niña se toca las uñas	Un niño se toca las uñas	3.685	NEUTRAL
5894	Un perro está sentado en el suelo	Una niña se toca las uñas	1.0	NEUTRAL
5895	Un perro corre por el suelo	Una niña se toca las uñas	1.0	NEUTRAL
5898	Un hombre y una mujer están conduciendo por la calle en un jeep .	Dos personas conducen por la calle en un jeep .	4.5	ENTAILMENT
5899	Un hombre y una mujer están conduciendo por la calle en un jeep .	Un hombre y una mujer no están conduciendo por la calle en un jeep .	4.4	CONTRADICTION
5900	Un hombre y una mujer conducen por la carretera en un vehículo al aire libre .	Dos personas conducen por la calle en un jeep .	4.1	NEUTRAL
5901	Un hombre y una mujer no están conduciendo por la calle en un jeep .	Un hombre y una mujer conducen por la carretera en un vehículo al aire libre .	4.4	NEUTRAL
5902	Un hombre y una mujer están conduciendo por la calle en un jeep .	Un hombre y una mujer están conduciendo por la carretera en un automóvil .	4.3	ENTAILMENT
5905	Los ingredientes se vierten en un cuenco por una mujer	Una mujer está vertiendo ingredientes en un tazón .	4.815	ENTAILMENT
5906	No hay ninguna mujer vertiendo ingredientes en un bol	Una mujer está vertiendo ingredientes en un tazón .	4.0	CONTRADICTION
5907	El chef está sazonando el aceite .	La mujer está sazonando el aceite	4.1	NEUTRAL
5911	Los ingredientes se vierten en un cuenco por una mujer	La mujer está sazonando el aceite	3.3	NEUTRAL
5918	Una persona está montando un caballo	Las papas están siendo cortadas por una mujer	1.0	NEUTRAL
5919	Una persona está montando un caballo	No hay mujer cortando patatas	1.0	NEUTRAL
5922	Una mujer está cortando patatas	Una persona está montando un caballo	1.0	NEUTRAL
5923	El hombre esta entrenando	El hombre esta haciendo ejercicios	3.9	NEUTRAL
5928	Dos hombres se abrazan	El hombre esta haciendo ejercicios	1.4	NEUTRAL
5931	Dos hombres pelean	El hombre esta haciendo ejercicios	2.0	NEUTRAL
5936	Un hombre está poniendo verduras en una olla .	Alguien está agregando ingredientes a una olla	4.3	ENTAILMENT
5937	Nadie vierte ingredientes en una olla .	Un hombre está poniendo verduras en una olla .	3.6	CONTRADICTION
5941	El hombre está de pie sobre una montaña rocosa y hay nubes grises en el fondo	El hombre está parado en una montaña , que es rocosa , y hay nubes grises en el fondo .	4.7	ENTAILMENT
5943	Una persona con mochila , que está en topless , está frente a un montón de rocas y las nubes al fondo .	Una persona en topless con una mochila está frente a un montón de rocas y las nubes en el fondo	5.0	ENTAILMENT
5944	Una persona en topless con una mochila está frente a un montón de rocas y las nubes en el fondo	Una persona completamente vestida está detrás de un montón de rocas y un cielo despejado al fondo	2.7	NEUTRAL
5947	El hombre está de pie sobre una montaña rocosa y hay nubes grises en el fondo	Una persona completamente vestida está detrás de un montón de rocas y un cielo despejado al fondo	3.0	NEUTRAL
5948	El hombre está de pie sobre una montaña rocosa y hay nubes grises en el fondo	Una persona en topless negra está empacando un montón de rocas y un frente de nubes en el fondo	2.9	NEUTRAL
5952	El perro está atrapando una pelota .	Un perro atrapa una pelota .	5.0	ENTAILMENT
5956	Un perro atrapa una pelota .	Un perro persigue furiosamente una pelota a través de la tierra	4.1	NEUTRAL
5960	Un perro persigue una pelota a través de la tierra .	Un perro atrapa una pelota .	3.4	ENTAILMENT
5964	Un niño , que tiene cabello rubio , sostiene una botella amarilla .	Un niño rubio sostiene una botella amarilla .	4.9	ENTAILMENT
5965	Un niño rubio sostiene una botella amarilla .	No hay niño rubio sosteniendo una botella amarilla	3.7	CONTRADICTION
5966	Un niño , que tiene cabello rubio , sostiene una botella amarilla .	Un niño con camisa azul tiene suciedad en la cara .	1.5	NEUTRAL
5968	Un niño con una camisa teñida de azul tiene suciedad en la cara	Un niño rubio sostiene una botella amarilla .	1.1	NEUTRAL
5970	Un niño rubio sostiene una botella amarilla .	Un niño tiene la cara azul y suciedad en la camisa .	1.8	NEUTRAL
5975	El hombre con sombrero para vaqueros camina por un mercado y se mete la mano en el bolsillo .	El hombre con sombrero de vaquero camina por un mercado y se mete la mano en el bolsillo .	4.8	ENTAILMENT
5976	El hombre con sombrero de vaquero camina por un mercado y se mete la mano en el bolsillo .	El hombre con sombrero de vaquero no camina por un mercado y no se mete la mano en el bolsillo .	3.6	CONTRADICTION
5977	El hombre con sombrero para vaqueros camina por un mercado y se mete la mano en el bolsillo .	Un hombre con sombrero está caminando por una tienda .	3.9	ENTAILMENT
5978	Un hombre con sombrero está caminando por una tienda .	El hombre con sombrero de vaquero no camina por un mercado y no se mete la mano en el bolsillo .	2.5	NEUTRAL
5979	Un hombre con sombrero se pasea por una tienda	El hombre con sombrero de vaquero camina por un mercado y se mete la mano en el bolsillo .	3.1	NEUTRAL
5982	Un hombre con sombrero está caminando por una tienda .	El hombre con sombrero de vaquero camina por un mercado y se mete la mano en el bolsillo .	4.1	NEUTRAL
5983	Una gran grúa blanca está volando cerca del agua .	Una grúa , que es grande y blanca , vuela cerca del agua .	4.9	ENTAILMENT
5986	Un pájaro blanco está despegando rápidamente del agua .	Un pájaro blanco aterriza rápidamente en el agua .	3.6	NEUTRAL
5987	La tierra cerca de un pájaro blanco está siendo regada rápidamente	Un pájaro blanco aterriza rápidamente en el agua .	2.9	NEUTRAL
5988	El pájaro blanco aterriza rápidamente en el agua .	Una gran grúa blanca está volando cerca del agua .	3.5	NEUTRAL
5989	Una gran grúa blanca está volando cerca del agua .	Un pájaro blanco está despegando rápidamente del agua .	4.1	NEUTRAL
5990	La tierra cerca de un pájaro blanco está siendo regada rápidamente	Una gran grúa blanca está volando cerca del agua .	2.2	NEUTRAL
5991	Un pájaro blanco aterriza rápidamente en el agua .	Una grúa , que es grande y blanca , vuela cerca del agua .	4.2	NEUTRAL
5992	Una gran grulla blanca vuela muy por encima del agua .	Un pájaro blanco aterriza rápidamente en el agua .	2.9	NEUTRAL
5996	Un perro con pelaje dorado está en el agua .	Un perro con un pelaje dorado está en el agua .	4.9	ENTAILMENT
6000	Un perro con pelaje dorado está en el agua .	Un perro marrón está parado tranquilamente en el agua .	3.915	NEUTRAL
6006	La niña lleva un cartel y un grupo de personas la sigue .	La niña lleva un cartel y es seguida por un grupo de personas .	4.9	ENTAILMENT
6007	La niña lleva un cartel y un grupo de personas la sigue .	La niña no lleva cartel y ningún grupo de personas la sigue .	3.7	CONTRADICTION
6014	Un hombre en una gran ciudad sostiene un cartel y pide dinero	Un hombre en una gran ciudad sostiene un cartel y pide dinero	5.0	ENTAILMENT
6015	Un hombre en una gran ciudad sostiene un cartel y pide dinero	Un hombre en una ciudad pequeña está haciendo obras de caridad .	2.8	NEUTRAL
6017	Un hombre sin hogar está sosteniendo un cartel y está pidiendo dinero	Un hombre sin hogar sostiene un cartel y lamentablemente pide dinero .	4.9	ENTAILMENT
6020	Un hombre en una gran ciudad sostiene un cartel y pide dinero	Un vagabundo deja un cartel y se niega a recibir caridad	3.0	NEUTRAL
6022	Un hombre sin hogar está sosteniendo un cartel y está pidiendo dinero	Un hombre en una ciudad pequeña está haciendo obras de caridad .	2.4	NEUTRAL
6027	Un perro persigue la cola de un animal en la hierba .	La cola de un animal está siendo perseguida por un perro en la hierba	4.9	ENTAILMENT
6028	Un perro se aleja de la cola de un animal en la hierba	Un perro persigue la cola de un animal en la hierba .	3.1	NEUTRAL
6029	Un perro pequeño persigue una gran vaca marrón .	La cola de un animal está siendo perseguida por un perro en la hierba	2.9	NEUTRAL
6030	Un perro pequeño persigue una gran vaca marrón .	Un perro se aleja de la cola de un animal en la hierba	2.5	NEUTRAL
6032	No hay un perro pequeño persiguiendo una gran vaca marrón .	Un perro persigue la cola de un animal en la hierba .	3.3	NEUTRAL
